variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
beta_r[6],-0.498648065075,-0.497335,0.0758306535170095,0.0685999020000001,-0.6228845,-0.38238515,1.00124419757622,5057.0478587384,3253.58716751057
beta_r[7],-0.57410106175,-0.572783,0.079170864693137,0.0751685613,-0.70642215,-0.4494193,0.999708897436596,4421.75259332349,3203.79928250905
beta_r[8],-0.6836273415,-0.6811395,0.107717929252019,0.1077486963,-0.8625938,-0.5091469,1.00137488648018,1993.28116702671,2416.57387370894
beta_r[9],-0.69139880875,-0.6830815,0.133174128090109,0.1265035863,-0.92316405,-0.48709595,1.00221622587299,2299.90486359415,3473.98026664574
beta_r[10],-0.668016710375,-0.6569115,0.171207136335732,0.1638836388,-0.9636645,-0.41008295,1.00070805554418,3061.01381150315,3449.00724848133
beta_r[11],-0.66888931895,-0.6559335,0.217948108875341,0.2043526884,-1.052585,-0.33826685,1.00084527217088,3736.07351392552,3282.90698299096
beta_r[12],-0.6651582426575,-0.651444,0.251467448283207,0.2289141813,-1.0953135,-0.27083535,1.00070418828868,4206.85669751102,2916.35774952536
beta_r[13],-0.66244960325,-0.647976,0.284591472719507,0.2556039465,-1.1475525,-0.2198804,1.00002276728006,4555.08718244934,3098.42830923111
beta_r[14],-0.66163636982,-0.6505515,0.311303561968408,0.2733869922,-1.178767,-0.17345835,1.00033980244494,4875.61342640487,3193.52354801102
delta_r[1],0.2309992885085,0.2369435,0.139444381843181,0.1419900846,-0.00185552349999998,0.44683105,1.00159646158022,3204.91088862948,2434.92431539124
delta_r[2],0.186537653004775,0.1895135,0.128396138123284,0.1241885064,-0.025828185,0.3964035,1.00050416163058,4126.08402963914,2876.37235684502
delta_r[3],0.119658606742625,0.1266905,0.123371140814158,0.11615407461,-0.090361905,0.3092657,0.999969411898827,3801.91467919919,3154.09022733306
delta_r[4],0.0707880877077525,0.0801629,0.125158503817131,0.113227933707,-0.14296825,0.25843765,1.00092505253045,4062.58630928632,3414.25382921849
delta_r[5],0.04082420526575,0.04427575,0.117851097354927,0.10869963594,-0.1574098,0.2267022,1.00066457430769,4689.47590895676,3517.08898043718
delta_r[6],0.09401499841435,0.0874328,0.126309149935391,0.124596547572,-0.1013403,0.30868285,1.00034293432602,3098.15949309284,3083.31183108064
delta_r[7],0.092597146069225,0.0859239,0.151622774369267,0.15814760766,-0.1369106,0.35203645,1.00302595349142,2244.09994797108,3266.57308925048
delta_r[8],0.01295863101645,0.005275775,0.149009256885106,0.150433083885,-0.20999045,0.26809165,1.00065159190903,2680.965405877,2820.46204590246
delta_r[9],-0.0077824608416,-0.01186225,0.133516145898497,0.12897745266,-0.2116437,0.21765095,1.00101156062685,3479.96247302877,3545.11766926705
