variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
delta_r[1],0.2037768950965,0.204894,0.206443406933903,0.20311071438,-0.1384044,0.53748775,1.00075404051443,4363.49568313093,3111.41732711148
delta_r[2],0.1808847811167,0.180907,0.207749445963887,0.19805111949,-0.1692018,0.5259655,1.00074214430732,4289.74975205042,3204.84478226594
delta_r[3],0.147402565252525,0.1484915,0.221192521465628,0.2070547269,-0.2191303,0.51356175,1.00082424930583,3870.71796515469,3188.14282304288
delta_r[4],0.122700615231025,0.123049,0.250175366164902,0.23610175197,-0.2864693,0.525571,1.000197127652,3641.74474831177,3328.85760375975
delta_r[5],0.105711263750675,0.108136,0.279539173710792,0.26559044358,-0.34556895,0.561371,1.00040745970322,3655.87027831259,3340.7554420572
delta_r[6],0.107874875231,0.1168415,0.309977669577652,0.2851847817,-0.3952309,0.6031421,1.00025694686996,3442.50535910401,3516.48802131698
delta_r[7],0.109039810602225,0.1146915,0.343423860408499,0.31033998177,-0.43799905,0.6581957,1.00083395540831,3719.95933144312,3114.29690969103
delta_r[8],0.1111411162717,0.1210215,0.372034277492753,0.329040831,-0.50756635,0.71183495,1.00082957387073,3699.80126643298,3388.24923776059
delta_r[9],0.113359319873025,0.123255,0.396703131579125,0.3491115285,-0.5367701,0.76476025,1.0008490946308,3605.2868542518,3419.31985552506
mean_ndelta_cases[1],136761.072925,136522.5,35077.0110902673,32060.4837,80841.415,193213.15,1.00195815826122,2890.28537976897,2675.6866574399
mean_ndelta_cases[2],114328.861375,114704.5,24083.38008697,21981.7689,74943.05,151803.5,1.00159397583578,3164.17567333976,2764.75602119941
mean_ndelta_cases[3],93787.24745,92986.3,19301.428824113,16175.46252,64656.705,125883.5,1.00115138472716,3990.02861564551,2819.06871109545
mean_ndelta_cases[4],75170.19075,72549.55,19253.2420257714,12950.58513,51015.65,108250.6,1.00063505519562,4816.58571977435,3077.60392463375
mean_ndelta_cases[5],59983.4563,54453.6,23585.482112115,11886.0042,36870.37,101245.95,1.00036177284757,4119.5714631774,2799.46860019888
mean_ndelta_cases[6],48684.758425,40850.75,31167.1469909591,13485.13656,24741.495,98398.265,1.00026056879381,3308.87065803437,2791.51994912822
mean_ndelta_cases[7],41439.2259675,31373.7,43996.9996410494,14976.78042,14642.575,97214.425,1.00021723481346,2979.3005784471,2731.4412023901
mean_ndelta_cases[8],38325.754815,24121.35,90001.8426565249,15068.62749,8124.9175,98819.7,1.00014718406238,2766.53492300521,2642.27470072338
mean_ndelta_cases[9],40908.27094475,18590.3,272147.305576995,14552.660451,4428.6325,105434.25,1.00103744665787,2665.37716814055,2708.07158586427
mean_ndelta_cases[10],51977.766879925,14359.6,734867.651294012,13165.465761,2296.384,114350.5,1.00148647180745,2632.41243719475,2817.80908093847
mean_delta_cases[1],1300.656624,1246.075,415.102394768434,369.7767486,739.8658,2075.3275,1.00065322668735,5701.38691348978,3107.53205038147
mean_delta_cases[2],1594.184229,1514.425,515.479884975403,427.522536,920.94005,2569.6125,1.00042936309335,5081.44267464073,2794.07882839478
mean_delta_cases[3],1974.282851,1815.31,853.069041687293,649.326909,957.03825,3558.3095,0.999367786965075,4561.32853578641,3115.59038792371
mean_delta_cases[4],2452.808863,2102.915,1544.05376005182,985.728849,864.4786,5157.221,0.999907280566381,4323.60772957702,3094.42396239364
mean_delta_cases[5],3142.3379195,2380.46,3046.4777730065,1514.164554,703.57035,7810.933,1.00080897751426,4020.10139506273,3067.54498029577
mean_delta_cases[6],4282.03176725,2638.425,6944.98037944874,2131.674867,530.4183,12520.93,1.00047394722243,3830.54759333773,3272.99277925229
mean_delta_cases[7],6512.6801079,2957.3,19955.6386031167,2881.299666,413.53695,20735.57,1.00055301990871,3638.89780237974,3314.62571078507
mean_delta_cases[8],11729.1857593025,3311.02,66866.2472725506,3723.2318823,303.1028,35415.91,1.0008527874202,3560.8745003747,3558.80745314269
mean_delta_cases[9],26900.86867013,3627.33,281749.687898394,4571.196798,205.6421,68222.645,1.00130090000297,3507.23795004453,3538.04400554796
mean_delta_cases[10],77129.7435711158,4136.45,1304345.79347723,5547.9551757,125.07395,127590.4,1.00173834416109,3471.87004193177,3284.70662925278
mean_cases[1],138061.7194,137795,35145.2188352228,31990.8015,81868.17,194702.3,1.00197478071072,2892.60442586579,2714.30597082512
mean_cases[2],115923.04205,116221.5,24180.8036440355,21992.1471,76365.035,153420.75,1.00159717429421,3181.83683640666,2765.30273314656
mean_cases[3],95761.535575,94729.05,19535.0951969024,16487.77221,66340.03,128280.6,1.00105849480645,4054.25370482467,2857.73588413062
mean_cases[4],77622.99645,74893.95,19816.5538221507,13227.68307,53005.52,112147.15,1.00055688335811,4868.944602297,3106.55165525654
mean_cases[5],63125.793525,57128.2,24955.2964123218,12260.3607,39409.28,105720.1,1.00041076901872,4009.84790329672,2841.14903639448
mean_cases[6],52966.7892,44198.25,34576.8453619877,14518.73115,27051.425,105682.35,1.00037910699394,3079.11624932324,2622.53266746733
mean_cases[7],47951.908735,35571.15,54118.0869205803,17231.29611,16938.475,113564.7,1.00032390165186,2688.5059868605,2729.30987544435
mean_cases[8],50054.937295,29363.35,131498.542235819,18977.57652,9747.7685,129628.9,1.00036623827962,2471.61235614205,3084.24768546022
mean_cases[9],67809.15730775,25265.4,491608.453716191,20686.12476,5854.483,165484.7,1.00069371514247,2392.65503759082,2839.18820705348
mean_cases[10],129107.5111241,22581.3,1857805.65869181,21936.979554,3391.898,249573.4,1.00022546764263,2384.05661140355,2773.97125230404
frac_delta[1],0.00995941908,0.009126165,0.0040615819797995,0.003068692893,0.00520881,0.017545365,1.00009630340306,4443.90168597445,3012.97759875232
frac_delta[2],0.014228425375,0.0131348,0.0054050796308977,0.00394490208,0.008124986,0.023773685,1.00001942209407,3881.97463081858,2966.22554482158
frac_delta[3],0.0210044492025,0.01910375,0.00928903698311496,0.00625835112,0.0103823,0.037374405,0.999967284093442,3904.4203140228,2718.1209547862
frac_delta[4],0.031820929555,0.0279886,0.018173609736837,0.01196332179,0.0121468,0.0634220149999999,0.999831664014965,4302.3350724713,2449.22542694543
frac_delta[5],0.049266004795,0.0406739,0.0364586574514687,0.02359543074,0.01307514,0.1105105,0.999797209191664,4634.36647843683,2751.09668877092
frac_delta[6],0.0765052327325,0.05916225,0.0673189341975053,0.04303869192,0.01333194,0.1967052,0.999724231997166,4790.91673934798,2727.75295305058
frac_delta[7],0.11655124639375,0.0837245,0.110659358747737,0.07106257473,0.01358342,0.3330201,0.999900551493995,4882.87461171051,3159.70483523446
frac_delta[8],0.1698804384145,0.11882,0.162866979114772,0.11449348848,0.013463225,0.50877535,1.00029625563607,4980.0891304862,3222.47090982897
frac_delta[9],0.2327574943295,0.162974,0.215760604000988,0.1709971536,0.01305808,0.7016717,1.00067517462006,5056.34064363393,3545.70435607647
frac_delta[10],0.29937108895495,0.222505,0.261635692538261,0.2462591187,0.01225123,0.8370017,1.00069949964269,5082.43110951799,3481.68372297486
phi[1],15.83279963175,5.652355,39.976035591845,5.752154415,1.1143665,57.590245,1.00019619899985,1572.43137358041,1581.14700557715
phi[2],209.62476502275,59.80425,737.046768546884,69.49865412,5.0065,743.4964,0.999798137191862,4434.23993564287,3296.6601355392
sim_delta_cases[1],1298.36775,1162,844.111552514364,616.7616,302.95,2739.1,1.00021172582163,4114.12271622627,3681.57179423002
sim_delta_cases[2],1575.4945,1404,1026.65739724729,711.648,374,3269.25,1.00084541049191,3757.74800711918,3400.42485810747
sim_delta_cases[3],1991.1415,1708.5,1469.84711113445,939.9684,481.95,4426.1,0.999875405462581,4311.65672501123,3771.48640801253
sim_delta_cases[4],2427.1055,1909,2164.98016518597,1229.0754,449.9,6070.54999999999,0.999696915528954,4389.00337399039,3714.30306341344
sim_delta_cases[5],3127.884,2145,4234.29892153155,1603.4319,431.9,8664.15,1.00074722469503,3780.07174826126,3541.98612168971
sim_delta_cases[6],4260.024,2298,9022.88564344898,2070.4509,341,13437.05,1.00014695772717,4716.43602086231,3071.03928723921
sim_delta_cases[7],6693.52425,2591,27430.3304284558,2671.6452,300,21443.2,1.00021396646001,3751.79302549728,3262.4679588212
sim_delta_cases[8],11296.279,2835,91231.8933038338,3296.5611,207,35737.5,1.00037209341214,3712.87410296611,3465.06308214295
sim_delta_cases[9],27298.224,3121,401856.614485084,4001.5374,149,61550.7999999999,1.00241795692591,3868.8752081764,3542.76574887341
sim_delta_cases[10],69582.623,3523.5,1295187.10019631,4794.7284,94.95,122403.4,1.00055299453719,3662.82472646956,3642.17064050813
sim_ndelta_cases[1],138430.4625,131112,81524.3374753226,61008.99,28950.3,272860.7,1.00040363113978,3367.36460903437,3505.74627759726
sim_ndelta_cases[2],115024.501,110627.5,64270.9830110899,48126.6786,26955.45,218930.2,1.00270616741389,3238.82827812449,3473.45601971636
sim_ndelta_cases[3],92610.103,87912,51467.9628521416,37079.826,24384.15,176463.6,1.0016526149346,4020.6707099829,3718.10042735989
sim_ndelta_cases[4],74730.413,68654,50607.2528021674,29007.069,17813.35,150926.05,1.00065544920671,3949.91574036085,3110.53266044023
sim_ndelta_cases[5],58729.808,51150,45433.147361243,22451.7531,13828.35,127610.15,1.00034531455887,4219.39652383068,3504.51136557154
sim_ndelta_cases[6],48816.34575,37110,66411.233544427,18449.4744,12020.85,115015,1.0000209967466,3523.25572809708,3631.9717958113
sim_ndelta_cases[7],40674.935,28223,50971.5736932407,16470.2034,8446,109238.6,1.00004534771352,3315.15402146909,3394.75878512698
sim_ndelta_cases[8],39039.9045,21274,124806.828845973,14911.9908,5369.1,101090.85,0.999661673638657,3477.98489197212,3252.31865414909
sim_ndelta_cases[9],38225.98725,16261.5,170105.957484685,13548.7401,2912.85,108435.35,1.00143356744466,3493.39793244186,3046.50672339227
sim_ndelta_cases[10],54009.452,12712.5,822803.527814874,12290.0127,1611.55,119377.7,1.00005241546093,3018.25284273867,2893.22297356277
sim_cases[1],139728.83025,132322.5,81553.083706718,61147.6131,30345.5,274142.5,1.00040656770206,3368.81505559852,3505.74627759726
sim_cases[2],116599.99475,112218.5,64310.9365868932,48224.5302,28483.8,220607.05,1.00268813546342,3244.79417957597,3440.65626354028
sim_cases[3],94601.2445,89919,51580.60258078,37230.3099,26757.8,178407.65,1.00158635592614,4022.67579521156,3717.72707762522
sim_cases[4],77157.5185,71111.5,50847.872426506,28819.5201,20176.85,153581.15,1.00065979711728,3956.41717416495,3325.76771057619
sim_cases[5],61857.69275,54031.5,45971.0120304864,22644.4911,16581.6,131932.2,1.00059223524836,4216.53296315569,3378.20895038856
sim_cases[6],53076.36875,40543.5,68054.2256601331,18527.3109,15030.75,124474.75,1.00024438372353,3428.2270405052,3487.50391079307
sim_cases[7],47368.46,32636.5,61518.0121179044,18466.5243,11001.9,122207.1,0.999777941922932,3139.71060625572,3336.46512613463
sim_cases[8],50336.18275,26514,167132.094674019,18702.2577,7523.45,131321.3,0.999922676926547,2949.10401724892,2922.11498366931
sim_cases[9],65524.2265,22759.5,476346.611343982,19427.2491,4501.95,178099.75,1.00100909777665,2865.73960714698,3007.7603361744
sim_cases[10],123592.1145,20605,1854785.69907273,20870.5602,2662.5,252464.899999999,1.00045448747061,2641.87100308482,3271.27167848806
